,njets,npv,pt_1,eta_1,phi_1,m_1,iso_1,q_1,mt_1,pt_2,eta_2,phi_2,m_2,iso_2,q_2,mt_2,dm_2,jpt_1,jeta_1,jphi_1,jm_1,jbtag_1,jpt_2,jeta_2,jphi_2,jm_2,jbtag_2,pt_met,phi_met,m_vis,pt_vis,mjj,ptjj,jdeta,gen_match,run,weight,sample_name
4381,2,16,50.73405,-1.3556843,0.5856691,0.10565837,0.06151331,1,6.700706038478055,40.515957,-1.5487169,3.1034992,1.2918993,0.0,-1,58.30186305569846,10,48.984173,3.93757,-2.352331,9.333881,-10.0,36.55409,-1.561138,3.1265454,4.695284,0.7783456,24.85766,0.7746367,86.765564,29.640863,659.9366,78.86422,5.4987082,True,1,0.036151208,VBF_HToTauTauSkim
4382,2,11,55.705658,-1.1407477,0.15897895,0.10565837,0.03937974,-1,7.154598098989254,26.425304,-0.45384085,1.5398129,1.2510352,0.08154896,1,83.74913570576425,10,243.41217,1.1098127,-2.7374043,18.855635,0.32685414,34.40713,-3.7205565,1.2654284,4.904151,-10.0,179.01402,0.23064038,55.83198,66.010025,1030.0647,222.53227,4.830369,True,1,0.036151208,VBF_HToTauTauSkim
4383,1,13,36.467487,-1.3136911,-0.41601878,0.10565837,0.027972417,-1,43.86722438745327,34.085236,2.2940443,1.4223983,0.9519578,0.0,1,39.13052439216113,1,36.064434,2.3032231,1.4189104,5.255273,0.2828323,-999.0,-999.0,-999.0,-999.0,-999.0,15.278624,-2.800572,215.72528,42.828583,-999.0,-999.0,-999.0,False,1,0.036151208,VBF_HToTauTauSkim
4384,2,23,22.16714,0.3021409,2.3420072,0.10565837,0.0,1,16.744339042112312,41.82478,-2.0102158,-1.1449736,0.13957,0.028809026,-1,21.165625153675954,0,48.71645,-2.0580208,-1.1001104,9.486943,0.17065503,39.136055,-2.5622878,1.056229,11.085319,0.51855916,7.047916,-2.4732676,105.82573,22.269451,82.706505,42.397923,0.504267,True,1,0.036151208,VBF_HToTauTauSkim
4385,3,20,25.044983,0.53342545,-2.167942,0.10565837,0.0,1,47.92077033408331,52.2971,0.86529285,2.3864007,0.83423793,0.030188594,-1,24.63203959651509,1,108.49535,-2.803933,-0.7846121,19.995111,-1.0,56.58158,0.8292638,2.4187567,9.301759,0.3176638,62.914467,2.8191946,56.377666,54.31342,496.1811,52.13885,-3.6331968,True,1,0.036151208,VBF_HToTauTauSkim
4386,3,20,48.073715,-0.4304642,1.4215517,0.10565837,0.0150979385,1,56.81724498341601,68.7669,-1.1003458,0.27566475,0.65393585,0.018719256,1,54.03250760183877,1,125.3473,-1.0926211,0.30254877,11.771976,0.38563251,101.44372,2.9280424,-2.5560668,21.462574,-10.0,16.904346,-1.5537527,73.665436,98.82099,857.1638,39.784763,-4.0206633,True,1,0.036151208,VBF_HToTauTauSkim
4387,3,29,57.924553,0.17569715,0.56922174,0.10565837,0.03347486,1,15.540324320377104,71.683136,-0.19364272,-0.76694953,1.2973883,0.0071619404,-1,116.43273313505017,10,84.95908,0.34954536,-2.8275375,11.020338,0.1697968,77.60429,-0.17567006,-0.77509946,7.458728,0.098787755,97.1969,0.77670443,83.36529,102.09959,146.63731,84.45165,0.5252154,True,1,0.036151208,VBF_HToTauTauSkim
4388,1,10,31.864166,0.87153465,1.5013043,0.10565837,0.0,1,68.05164637603093,24.196003,1.6974944,-1.289527,0.7624639,0.08028009,-1,7.37989070391467,1,32.436172,2.250885,-2.79175,8.221218,0.166947,-999.0,-999.0,-999.0,-999.0,-999.0,39.682903,-1.0507965,59.5618,12.356748,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4389,3,12,27.199898,-0.25324836,-2.2290254,0.10565837,0.0338345,1,17.148595732276167,28.92708,-1.2453285,2.5838869,0.78669393,0.1466546,-1,25.180746796405998,1,53.278095,-1.2443774,2.5830395,6.5615897,0.4145732,52.37109,2.0481844,0.17691113,8.915239,0.09516849,30.88346,-2.8296878,47.50489,41.647694,282.10184,37.990322,-3.2925618,True,1,0.036151208,VBF_HToTauTauSkim
4390,4,15,22.957352,-1.173596,1.644118,0.10565837,0.025738863,1,14.126909471923312,63.35359,0.3825766,1.573734,0.69085556,0.0,-1,28.702954778246752,1,110.62973,2.6413271,-1.4393169,25.40984,-10.0,95.5682,2.5079696,-2.6954696,15.785001,-1.0,90.02129,1.9561338,65.58101,86.26921,128.46175,167.08153,0.13335752,True,1,0.036151208,VBF_HToTauTauSkim
4391,2,8,44.078106,0.5039248,0.13602258,0.10565837,0.0,1,21.751564786178786,27.138563,-0.24987279,-2.2369363,0.13957,0.0,-1,43.25091766382728,0,43.344643,2.1295326,1.1489064,6.127226,0.13144484,39.453922,-1.2956847,-3.0228493,9.277221,0.12719133,29.106407,-0.48099265,69.46103,30.97667,233.90334,40.92735,3.4252172,True,1,0.036151208,VBF_HToTauTauSkim
4392,4,13,40.840755,0.8666786,-0.21942882,0.10565837,0.0,1,43.418319005906554,45.329334,0.13725953,1.2500434,1.0764232,0.04108839,-1,30.00700283709594,10,64.53105,-2.9370124,-1.5063654,12.8388195,-10.0,63.240314,2.4183478,2.8796809,10.500229,0.3027212,61.72273,0.67485,66.03113,64.009636,931.28937,74.478424,-5.35536,True,1,0.036151208,VBF_HToTauTauSkim
4393,4,28,24.66828,0.6564221,2.7821615,0.10565837,0.04374758,1,17.188542954433842,31.923443,0.27573717,-0.9788473,1.0114406,0.15935166,-1,117.15962550488128,1,100.726395,-1.2155815,-0.13357784,17.864761,0.03563319,55.03739,2.9670122,2.650453,13.689984,-10.0,109.747475,2.450292,54.54234,18.580727,612.5987,52.80845,-4.182594,True,1,0.036151208,VBF_HToTauTauSkim
4394,2,22,36.60772,0.59456307,-3.0642266,0.10565837,0.010149731,1,11.104819770189762,38.312405,1.0762451,-0.7270412,0.34402585,0.05335964,-1,88.70375756300288,1,62.851776,2.3308039,1.4007915,11.300365,0.13135767,44.618717,1.0720865,-0.6939925,5.3090973,0.16176797,67.708626,-2.840711,71.29134,29.369183,117.41908,55.990368,1.2587174,True,1,0.036151208,VBF_HToTauTauSkim
4395,1,9,32.99947,1.9382057,2.4903965,0.10565837,0.0,1,0.5019049935820035,27.67538,1.4099611,-1.1741552,0.7716605,0.022672432,-1,53.96976407501215,1,38.17373,3.167619,0.41046214,7.5245986,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.073767,2.4739072,60.5934,16.506748,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4396,3,12,21.451777,-0.9793041,-2.9461792,0.10565837,0.10207918,1,27.931442414807723,27.039602,-0.82023984,1.7706317,0.7702742,0.08538048,-1,48.52911043436915,1,81.10875,3.6042247,-1.1251583,12.695816,-10.0,79.74997,-2.3852818,0.102448665,13.402769,0.36821604,102.06889,2.7308502,34.217197,34.589718,1605.9176,131.49841,5.9895067,True,1,0.036151208,VBF_HToTauTauSkim
4397,1,14,19.56047,0.14582752,-1.3838234,0.10565837,0.16965522,1,26.65713042090424,28.090746,0.6997463,1.39069,0.8955576,0.0,-1,51.730898272572595,1,30.70589,0.70323604,1.438705,3.6581702,0.35608044,-999.0,-999.0,-999.0,-999.0,-999.0,39.585644,-0.38481975,47.946743,12.082105,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4398,1,14,31.98541,0.6931054,0.5264891,0.10565837,0.066140726,-1,18.351850146980237,22.973722,-2.2144468,0.34778863,1.0077679,0.04651286,1,11.63024118536472,10,36.995945,-0.6449281,-2.2015116,5.4247313,0.36516592,-999.0,-999.0,-999.0,-999.0,-999.0,23.005262,-0.16366147,109.77868,54.745804,-999.0,-999.0,-999.0,False,1,0.036151208,VBF_HToTauTauSkim
4399,3,14,34.19175,0.4377832,-1.264877,0.10565837,0.049587328,-1,45.96742545187911,43.82505,1.4039317,1.2590734,1.2732167,0.0,1,80.52920047002574,10,60.614548,3.0169103,2.825757,14.642176,-10.0,39.250614,-2.7573946,-0.38392136,9.165427,-1.0,41.76932,-2.572404,83.38705,25.426195,878.196,21.620417,5.774305,True,1,0.036151208,VBF_HToTauTauSkim
4400,2,28,27.734573,-1.5437403,-1.3652871,0.10565837,0.0,-1,29.066513456246494,29.162825,-1.1493424,-2.7853804,0.5065804,0.20309727,1,50.67596010519434,1,138.36314,2.713335,0.8429835,28.703272,-1.0,43.670795,-1.2441206,-2.8070025,8.573582,0.17687103,115.94393,-1.883647,38.766567,43.15713,573.35364,102.445305,3.9574556,True,1,0.036151208,VBF_HToTauTauSkim
4401,3,28,17.56986,-1.8286506,-1.5150034,0.10565837,0.0,1,25.176282397813015,57.936005,-1.258282,2.1507213,1.1729338,0.019736407,-1,64.72774915701211,10,63.698273,-2.5163972,0.75655717,19.1249,-1.0,59.210274,-1.2489659,2.1374078,9.535641,0.219998,36.13998,-2.561174,64.34867,43.620197,117.96528,94.80254,-1.2674314,True,1,0.036151208,VBF_HToTauTauSkim
4402,3,9,30.458517,-0.33112484,2.7199252,0.10565837,0.050636873,1,10.6873774780765,83.19814,-1.2900461,-2.3479927,0.13957,0.0,-1,46.163311094037205,0,60.536182,-1.2948234,-2.3398044,4.489896,0.2924833,53.086533,0.55412745,0.2474099,6.4098916,0.06433896,34.86424,3.0493774,76.27846,98.05007,162.90578,31.908144,-1.8489509,True,1,0.036151208,VBF_HToTauTauSkim
4403,2,30,24.908146,-0.053768065,1.1382338,0.10565837,0.020084597,1,9.958501554525727,30.059177,-0.12329414,-1.7314395,0.8145442,0.16927993,-1,102.04460062160128,1,52.89836,-3.5430748,-1.9118546,11.602243,-10.0,41.755005,-0.097547,-1.6877933,7.305727,0.12709804,86.675835,1.3529719,54.26517,9.030682,257.6429,94.068245,-3.4455278,True,1,0.036151208,VBF_HToTauTauSkim
4404,3,7,19.308994,-0.27455986,-2.2821732,0.10565837,0.0,-1,6.429762997958113,82.73155,0.16582021,2.244459,0.8342984,0.007440927,1,78.81244881239263,1,126.762665,-2.6388137,-0.33796832,22.927668,-10.0,88.55371,0.15293063,2.2368789,5.816073,0.13123572,39.423878,-2.5157464,64.037186,81.40807,451.28262,70.49833,-2.7917445,True,1,0.036151208,VBF_HToTauTauSkim
4405,3,13,25.5221,-0.26553255,-2.1036897,0.10565837,0.019741353,1,40.899959111478786,47.75157,0.5905273,2.406316,1.0348645,0.0,-1,21.70376933173311,1,138.01038,3.082223,-0.34991974,22.410664,-10.0,53.838825,0.5894658,2.434925,4.0841236,0.33400658,44.775677,2.8801105,62.27362,49.41309,324.56412,89.55731,2.492757,True,1,0.036151208,VBF_HToTauTauSkim
4406,2,24,55.800797,1.872532,0.7251921,0.10565837,0.0,1,37.57193507753147,28.910065,0.8875695,2.1625469,0.13957,0.1046567,-1,20.391489908686953,0,70.428246,1.2611178,-2.8978367,8.198655,0.023208197,56.509277,-0.29274544,-0.79757965,7.6854477,0.04968789,39.446068,1.5491339,67.029945,66.17236,154.83911,64.29034,1.5538633,True,1,0.036151208,VBF_HToTauTauSkim
4407,4,21,33.513985,1.1032786,-1.1517955,0.10565837,0.061549015,-1,26.487341149270364,62.875492,-0.36692956,0.6800117,0.8587935,0.0,1,43.31577749326753,1,63.437977,2.2586462,-2.3530943,11.584856,0.16918747,60.244286,-0.36813328,0.6713459,4.370854,0.13927007,32.280243,-0.32297698,103.63393,63.158165,246.9655,7.9115353,2.6267796,True,1,0.036151208,VBF_HToTauTauSkim
4408,3,17,33.283356,-0.7812674,1.6670507,0.10565837,0.018447211,1,18.892038466817695,51.12829,-1.5962445,3.0067616,0.13957,0.053861674,-1,63.11396176492165,0,175.93477,-0.7068028,-0.9067163,23.487175,0.31522423,71.02445,-3.191338,2.5339887,14.133736,-10.0,86.87111,2.0202234,61.79183,67.09239,421.62183,110.07193,2.4845352,True,1,0.036151208,VBF_HToTauTauSkim
4409,1,17,19.678041,-1.1517091,-1.209514,0.10565837,0.0,1,5.888739272394459,26.920616,0.6299232,-0.9671476,1.0221691,0.0,-1,4.034042824701204,1,90.85521,2.7795634,2.2916448,15.754547,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,75.54316,-1.0566317,47.002956,46.2652,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4410,2,19,25.13944,1.5669315,-1.1931554,0.10565837,0.0,-1,7.298173666790774,20.3176,1.1217351,2.9274094,0.94675595,0.5084996,1,33.710017835989134,1,47.94471,1.1609151,2.9144459,9.268116,-1.0,42.017456,-0.26825425,1.034784,4.1956863,0.764169,15.345392,-0.81940806,41.19353,21.79221,101.49022,53.286255,1.4291694,True,1,0.036151208,VBF_HToTauTauSkim
4411,2,15,35.370163,-0.08540248,2.483955,0.10565837,0.028089326,-1,2.5160265099740364,52.523895,-0.37819886,0.5196578,0.75049925,0.06089345,1,52.47867620576667,1,78.38977,-2.8418899,-1.6838776,16.727264,-10.0,49.136032,-0.39208907,0.47026536,7.0395103,0.08586846,20.244802,2.3898957,72.81172,50.84461,224.01373,65.69664,-2.4498007,True,1,0.036151208,VBF_HToTauTauSkim
4412,1,14,36.083122,-0.878665,1.2769183,0.10565837,0.019292146,1,73.38436449115794,20.691431,-1.1228213,-2.5976963,0.7797843,0.0,-1,9.071863454883536,1,40.976974,3.1241117,-0.09355626,11.25802,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,38.941204,-2.276728,51.469955,24.90843,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4413,2,9,39.138885,0.7578561,2.3117704,0.10565837,0.0,-1,3.5633604242364134,70.83141,0.49616644,-2.4700346,1.2241578,0.018156018,1,60.021524391060154,1,67.809204,0.48168117,-2.4743514,5.499941,0.13276124,66.024475,1.6518089,-0.17839602,9.846589,0.038417414,24.308678,2.1961813,73.166756,83.26771,148.30621,54.94042,-1.1701276,True,1,0.036151208,VBF_HToTauTauSkim
4414,3,17,19.41269,-0.41428152,-0.4036304,0.10565837,0.0,1,20.685005238708232,31.920757,1.7528584,1.4065561,0.7847339,0.01706631,-1,49.48403731712802,1,66.28627,1.5247433,-1.5622119,7.056023,0.14755183,56.474873,3.599673,2.0932806,9.252946,-10.0,19.384108,-1.5282998,76.00891,33.1953,193.06606,32.608753,-2.0749297,True,1,0.036151208,VBF_HToTauTauSkim
4415,3,8,37.70624,1.749632,2.13218,0.10565837,0.0,1,35.01508920208029,30.83176,0.51315135,-2.7842233,0.9764036,0.0,-1,35.824571455088126,1,87.9608,0.17993888,-0.2154555,11.974341,0.15486148,33.428917,-1.9908369,-2.2135015,4.4914007,0.40435457,82.2667,2.7717133,62.239548,53.323803,170.06671,80.110825,2.1707757,True,1,0.036151208,VBF_HToTauTauSkim
4416,2,29,24.650362,0.14920856,-1.2725284,0.10565837,0.0,1,4.238783980554581,43.61246,1.1395074,2.1289706,0.13957,0.046561413,-1,56.5531593562101,0,40.57934,2.6931784,-1.4392817,12.023581,-1.0,38.314087,1.1568122,2.1559594,6.454798,0.17124265,18.350067,-1.0728955,73.29013,20.779202,103.73569,17.878658,1.5363662,True,1,0.036151208,VBF_HToTauTauSkim
4417,2,14,66.76353,-0.29130277,-2.7430549,0.10565837,0.017853223,-1,27.50573266283178,30.69127,-0.3175192,0.9051705,0.13957,0.0,1,51.69774097315752,0,34.420742,1.1894246,-0.57042354,5.1156697,0.19179761,30.10182,-0.3155446,0.8580681,2.3644345,0.18455233,30.452543,2.9202359,87.6523,42.61454,68.256546,48.834457,1.5049692,True,1,0.036151208,VBF_HToTauTauSkim
4418,3,25,57.915493,0.7362585,-2.9692395,0.10565837,0.0,-1,31.168575229698316,27.541737,0.011183976,0.36237416,1.429303,0.054018393,1,55.74850216152169,10,100.46187,-2.9494166,-0.5988438,17.99043,-10.0,88.097084,2.0485513,1.155008,14.678902,0.4798321,30.616154,-2.211015,84.89111,31.304752,1146.9016,120.96083,-4.9979677,True,1,0.036151208,VBF_HToTauTauSkim
4419,2,19,71.99548,0.7228078,0.96532893,0.10565837,0.023846822,-1,31.528584563245573,32.120453,0.6606586,-0.59747714,0.9766478,0.15840128,1,37.29652698694388,1,57.818413,1.401367,-2.810972,9.734397,0.49029452,40.658356,-2.8809047,-1.9487302,12.629937,-10.0,46.28647,0.412136,67.82495,79.06977,409.59427,89.75287,4.2822714,True,1,0.036151208,VBF_HToTauTauSkim
4420,3,23,26.110586,0.769776,2.2561321,0.10565837,0.0902713,1,62.17250120753806,55.83148,-0.2030682,-2.7885168,0.8413971,0.03085065,-1,19.800588235237527,1,129.93835,2.59347,0.08804965,23.171495,-1.0,105.135506,-2.6308792,0.291891,22.919628,-1.0,154.027,-3.0024452,58.80256,68.919685,1585.206,233.86758,5.224349,True,1,0.036151208,VBF_HToTauTauSkim
4421,2,14,19.440529,1.7418592,2.768221,0.10565837,0.033600878,-1,13.527291956698688,22.23552,0.22703332,1.7032049,0.13957,0.34509337,1,31.690273989904107,0,50.409725,3.554694,-0.26275417,7.9071317,-10.0,34.64324,0.18507947,1.6587585,5.757718,0.21241881,18.477457,-2.785142,40.52768,35.933464,230.09729,50.41132,3.3696144,True,1,0.036151208,VBF_HToTauTauSkim
4422,2,7,44.2989,-0.11230328,1.5381591,0.10565837,0.0,-1,15.21307677448587,51.047283,-0.40411183,-1.1448959,0.55521387,0.0,1,76.70777249523564,1,47.477074,-1.957128,-2.373248,5.5184183,0.13529867,46.412815,-0.42368618,-1.1926762,4.4490643,0.1272245,34.703926,1.1476835,93.66256,22.643538,95.58585,78.004234,-1.5334419,True,1,0.036151208,VBF_HToTauTauSkim
4423,3,23,21.24652,0.7089889,-3.026952,0.10565837,0.040791135,1,31.263583838481964,46.703144,2.174742,0.867342,0.024167525,0.12860394,-1,100.84886453296679,0,65.40324,2.212378,0.8866091,10.812919,0.4297562,49.51852,3.2124743,-2.7015913,11.727072,-10.0,54.976025,-2.0768561,77.298164,34.411896,128.05438,29.793262,-1.0000963,True,1,0.036151208,VBF_HToTauTauSkim
4424,3,12,19.686354,-0.4847791,-2.2982652,0.10565837,0.13877097,1,14.876458288432444,75.684166,0.15420115,2.744654,0.13957,0.023116235,-1,57.257653920473786,0,161.7579,0.7390501,-0.35641283,14.8837805,0.04888049,83.51963,-2.4890695,1.7376957,17.72845,0.5156909,66.97391,-2.7108843,51.40213,84.15909,596.7649,140.13527,3.2281196,True,1,0.036151208,VBF_HToTauTauSkim
4425,1,26,21.40641,-0.7790527,1.0699471,0.10565837,0.082383,1,4.80102732691966,143.6315,1.4207071,-2.0840795,1.2066385,0.029891444,-1,282.0071464289551,10,150.44414,1.4313787,-2.101844,13.878618,0.21593317,-999.0,-999.0,-999.0,-999.0,-999.0,138.62238,0.98178434,185.02225,122.227036,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4426,0,15,18.796339,-1.4381893,2.142101,0.10565837,0.012517992,1,8.980967587939789,22.852842,0.67998433,-1.3341552,0.75026965,0.10754364,-1,62.6785755982935,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.633102,2.443385,66.607895,8.00733,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4427,2,14,44.98408,-1.296881,0.8044471,0.10565837,0.028700178,-1,2.6722885370435505,40.369465,-1.9075463,2.2927542,0.13957,0.07822853,1,77.44136968371625,0,123.86452,-1.6531923,-1.9526263,25.339754,0.063179046,46.289185,-1.930122,2.2763271,5.870638,0.20057218,84.928154,0.847685,63.49235,62.86907,135.27367,110.24923,0.27692974,True,1,0.036151208,VBF_HToTauTauSkim
4428,3,26,34.783127,-0.06815784,-0.057716027,0.10565837,0.0155947255,-1,7.263112676781799,130.7933,1.0538107,-0.63773847,0.71240675,0.012361004,1,33.86154516814575,1,192.83937,1.9395709,-3.12121,31.916494,0.12537614,140.77196,1.0737082,-0.6440285,12.810625,0.14273718,52.801167,-0.22739883,88.555954,161.02002,347.4272,119.41594,0.8658627,True,1,0.036151208,VBF_HToTauTauSkim
4429,2,9,24.644947,1.4893771,0.88020444,0.10565837,0.01542292,1,17.33988383277355,29.240282,0.2712243,2.0382965,0.51501226,0.0,-1,34.71540591005136,1,109.50484,0.098238945,-1.7759202,13.891187,0.8848995,35.898872,0.28239846,2.073005,3.200569,0.18784148,75.93187,1.2837768,45.521954,45.171185,119.46022,85.46342,-0.18415952,True,1,0.036151208,VBF_HToTauTauSkim
4430,3,14,35.30415,-1.1741147,-2.8070195,0.10565837,0.015579687,1,18.66273890038567,61.528847,-0.85382473,-1.6302344,0.13957,0.0,-1,70.34947163878418,0,82.3234,2.1704683,0.7487045,20.388103,0.055992737,60.932987,-2.4646642,1.1602619,9.717592,0.0748323,111.31667,-2.5082066,53.865063,81.8535,713.2659,140.30208,4.635133,True,1,0.036151208,VBF_HToTauTauSkim
4431,3,25,71.26534,-0.35759893,-0.46465513,0.10565837,0.019421509,-1,74.5927568724625,28.966656,0.49212688,-2.1732583,0.7295973,0.0,1,17.35633668085307,1,69.04441,-0.81508756,2.0908117,9.17856,0.089994095,41.07467,2.2880435,1.1258218,8.600642,-1.0,55.3482,-1.7363228,79.24619,73.14821,245.81343,98.40738,-3.103131,True,1,0.036151208,VBF_HToTauTauSkim
4432,4,26,42.41596,0.32166326,0.98606795,0.10565837,0.028419355,-1,22.375469297235966,58.054657,-0.5770763,2.9037483,1.2418824,0.025990075,1,83.7395241837431,10,55.85864,3.8984647,-1.5006715,12.610507,-10.0,52.203968,-0.59468156,2.896529,8.760705,0.18217652,33.28769,0.3814213,93.42545,59.11977,514.2859,63.541485,4.4931464,True,1,0.036151208,VBF_HToTauTauSkim
4433,2,13,39.653576,0.3262694,0.93368083,0.10565837,0.0734788,1,50.17213126063442,48.037632,-0.65118986,-1.1439439,0.90252876,0.064340696,-1,0.9084558648871076,1,51.905266,-0.6474496,-1.1095924,4.942469,0.13342114,43.613163,-0.47262982,2.6794107,12.08165,0.9250682,21.730587,-1.1158245,87.34972,45.06387,92.65483,31.383238,-0.1748198,True,1,0.036151208,VBF_HToTauTauSkim
4434,2,10,26.054394,0.86967623,-1.9183084,0.10565837,0.0,-1,8.059808571551573,64.244675,1.6969992,-1.9051629,0.12459494,0.011320856,1,11.186089304811972,0,186.98253,-1.0976803,1.1208081,18.203636,0.12892897,33.309402,2.7222624,1.6639229,7.351794,-10.0,195.23215,-1.8052403,34.82708,90.29747,523.65454,216.18529,-3.8199427,True,1,0.036151208,VBF_HToTauTauSkim
4435,0,22,50.847885,1.0131571,0.13059951,0.10565837,0.012732599,1,12.651622421995537,25.917109,1.6358614,-2.4986346,0.9821639,0.07043548,-1,22.685824063067383,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.216315,-0.54250383,73.91008,30.983656,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4436,3,21,24.213057,0.14799935,2.8404691,0.10565837,0.020999704,-1,14.186151352337045,46.539886,-0.7194837,0.56790775,1.2775289,0.047946576,1,91.16213081826825,10,62.14827,-2.5440667,-1.4636084,17.863146,-1.0,46.11486,-0.7310069,0.5393861,7.283821,0.93112534,46.927227,-3.0186973,67.92325,36.017914,145.63948,59.900517,-1.8130598,True,1,0.036151208,VBF_HToTauTauSkim
4437,2,24,19.017189,-0.4918238,-2.5531092,0.10565837,0.069959015,-1,2.1895034622674685,61.890263,1.2586026,-1.9784957,0.9804727,0.0,1,31.275286433750903,1,121.47094,-1.416523,0.80359477,24.133518,0.21820047,61.08056,1.2524414,-1.9926454,3.08061,0.22421713,61.90919,-2.4892879,70.75073,78.53646,349.8157,67.25437,-2.6689644,True,1,0.036151208,VBF_HToTauTauSkim
4438,3,20,83.36102,-2.0058486,1.497546,0.10565837,0.005999304,-1,16.679287781924767,28.9768,-1.7886624,-0.915898,0.87936544,0.070133254,1,51.789952066222185,1,83.52419,-2.636947,-1.8637699,20.76274,-1.0,30.846447,3.6334653,-1.692018,4.782323,-10.0,31.040264,1.1681652,92.49289,64.67431,1165.3229,114.03872,-6.2704124,True,1,0.036151208,VBF_HToTauTauSkim
4439,2,11,30.909904,1.3322649,-1.8929641,0.10565837,0.094676346,-1,5.059874553046689,134.0759,1.3827573,2.542974,0.45781407,0.0,1,96.54659425474286,1,132.657,1.3830348,2.528402,6.5466566,0.30595937,100.5012,-0.8309307,-0.73615474,9.795831,0.10186185,31.227262,-2.056008,102.770294,129.11029,387.6741,35.147217,2.2139654,True,1,0.036151208,VBF_HToTauTauSkim
4440,4,24,55.5388,1.1392285,-1.7891381,0.10565837,0.06391009,-1,22.248287482957455,30.921528,2.0152817,-2.0902646,0.13957,0.12548405,1,6.295580926429095,0,214.87273,-0.5133214,1.410623,24.844467,0.06918473,46.87572,3.6038046,0.7652686,8.696,-10.0,187.54086,-2.007569,39.485447,85.56189,777.9625,253.89151,-4.117126,True,1,0.036151208,VBF_HToTauTauSkim
4441,2,8,23.069124,-0.056146905,-0.70854205,0.10565837,0.024258139,1,18.761422644531105,39.735424,-0.61592835,2.3149388,0.13957,0.014907275,-1,34.76481813650371,0,44.661915,-1.9793142,-1.34273,7.1671014,0.16400698,39.875988,-0.6295069,2.3310142,2.771784,0.22504935,12.096407,0.48398492,62.839127,17.045189,102.46947,22.703537,-1.3498073,True,1,0.036151208,VBF_HToTauTauSkim
4442,5,33,62.612446,-0.3309099,-1.8206629,0.10565837,0.0116839735,-1,1.174102010212699,59.96184,-0.9552177,-1.072811,0.82652,0.081085116,1,61.82690453469449,1,184.61122,0.7558285,1.475922,33.547646,0.18406887,71.949455,-0.9549991,-1.1114527,11.348923,0.15529482,115.35849,-1.8344766,59.298843,114.108574,317.072,129.10918,1.7108276,True,1,0.036151208,VBF_HToTauTauSkim
4443,2,9,102.46926,-1.1104705,-0.5040956,0.10565837,0.0,1,13.048760952196213,23.733746,-0.6473826,-1.6183084,0.13957,0.117240734,-1,77.63556825833177,0,130.70393,-0.17541467,2.802364,13.634666,0.009415213,112.13966,0.9585628,2.4165316,14.007808,0.00812209,197.40417,-0.41231605,57.013958,114.92468,154.54184,238.36525,-1.1339774,True,1,0.036151208,VBF_HToTauTauSkim
4444,2,28,32.03307,-0.07745752,-2.6281548,0.10565837,0.09217391,-1,6.565899500201059,28.549768,-1.3061407,-0.75235546,1.2662857,0.21340151,1,59.80076426282169,10,110.56091,-2.103152,1.1409124,19.888588,0.14075813,38.57846,2.6508937,-1.4928623,10.235715,-1.0,54.589394,-2.470978,62.80283,35.943615,709.50653,79.107285,-4.7540455,True,1,0.036151208,VBF_HToTauTauSkim
4445,1,21,36.27852,0.3315969,-0.2633104,0.10565837,0.038381785,1,9.92612972045807,22.912457,-1.3060806,1.4158832,0.725713,0.0,-1,66.94998103979341,1,81.09946,3.5781183,-3.0431952,11.281072,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,75.60076,-0.45313156,67.95334,40.758533,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
4446,2,5,33.30493,0.95041424,1.1377872,0.10565837,0.0,-1,22.11183630371504,24.714453,-0.019394903,-2.496365,1.0568362,0.0,1,35.7745977699503,10,84.57151,3.3911607,-2.3841565,11.031175,-10.0,62.249172,-2.4387841,0.3827412,7.50626,0.15821953,21.23965,1.9951842,62.744736,16.41618,1342.3656,35.054203,5.8299446,True,1,0.036151208,VBF_HToTauTauSkim
4447,5,30,21.137255,-0.68041486,2.4296901,0.10565837,0.05042263,1,22.179294723576447,47.47007,0.7677602,1.070524,0.13957,0.0,-1,25.767520720126083,0,65.23484,-1.6597897,-1.4777107,14.342303,0.106491745,61.09823,0.76207733,1.0756328,6.264082,-1.0,41.349163,1.6606566,63.906834,55.87237,228.72859,36.837578,-2.421867,True,1,0.036151208,VBF_HToTauTauSkim
